infra,session_id,sentence,type,similarity,label
cdp-seattle-21723dcf,7b04af85d970,We will make sure to follow up with you on the best timing and place to continue that discussion on receiving and discussing the Grant Acceptance Ordinance.,random,0.0,False
cdp-seattle-21723dcf,7b04af85d970,So it actually does matter to us wanting to get HUD to approve our redevelopment plan.,random,0.0,False
cdp-seattle-21723dcf,7b04af85d970,"With that, it is my pleasure to hand it over to Katie Jo Koeppinger, our enforcement manager, to talk a little bit about another effort in the office related to our community outreach and education fund partners and our enforcement team.",random,0.0,False
cdp-seattle-21723dcf,7b04af85d970,"Madam Clerk, can you please read in item number four?",random,0.0,False
cdp-seattle-21723dcf,7b04af85d970,"And on the right are restaurants' attendance, if you will.",random,0.0,False
cdp-seattle-21723dcf,7b04af85d970,"And thank you, Council Member Mosqueda, for this recognition.",random,0.0,False
cdp-seattle-21723dcf,ddf1cd13cc6e,So that is the end of my presentation.,random,0.0,False
cdp-seattle-21723dcf,ddf1cd13cc6e,"Transfer agreement was executed in April, and now is time to accept the properties.",random,0.0,False
cdp-seattle-21723dcf,ddf1cd13cc6e,"There could be a piecemeal approach of sort of think of it as like a master pre-contract disclosure provided for the first time that they worked together, and then if they were to have a contract for an hour, it would be as simple as the small business writing, okay, three hours of additional work at $50 an hour payment will be at the first of the month.",random,0.0,False
cdp-seattle-21723dcf,ddf1cd13cc6e,"And without doing that type of community engagement to work through those fears and misgivings, it's really hard for us to know if domestic workers actually support the proposal as it currently is.",random,0.0,False
cdp-seattle-21723dcf,ddf1cd13cc6e,"I'm a resident of District 4, and I'm also a member of the Domestic Workers Standards Board.",random,0.0,False
cdp-seattle-21723dcf,ddf1cd13cc6e,"» So as we have scoped it, not intended to define what a model contract is, but just require that there be advance notice before contracting of what the expectations are as well as transparency at time of payment.",random,0.0,False
cdp-seattle-21723dcf,ddf1cd13cc6e,"Thank you very much, Councilmember Herbold, for joining.",random,0.0,False
cdp-seattle-21723dcf,ddf1cd13cc6e,"» I'm confused a little bit, Karina.",random,0.0,False
cdp-seattle-21723dcf,ddf1cd13cc6e,So that would be a pre-contract disclosure.,random,0.0,False
cdp-seattle-21723dcf,ddf1cd13cc6e,"Three really important points to lift up, and part of our long standing commitments to not only address the issues that are leading to displacement, but also to address the issues that are leading to displacement, and we're going to do that by pushing more people out of the city, so this is really exciting, and at no cost.",random,0.0,False
cdp-seattle-21723dcf,66b466035bb7,Thank you for calling in today.,random,0.0,False
cdp-seattle-21723dcf,66b466035bb7,Aye.,random,0.0,False
cdp-seattle-21723dcf,66b466035bb7,Public health can't wait.,random,0.0,False
cdp-seattle-21723dcf,66b466035bb7,"Council Member Morales, you are the chair of this committee, and I'm going to go ahead and hand the virtual mic over to you so you can walk us through this legislation.",random,0.0,False
cdp-seattle-21723dcf,66b466035bb7,"Thank you, Curry, for being with us.",random,0.0,False
cdp-seattle-21723dcf,66b466035bb7,"Thank you, Council President.",random,0.0,False
cdp-seattle-21723dcf,66b466035bb7,And hold on a minute.,random,0.0,False
cdp-seattle-21723dcf,b3c9f239a5c3,The committee recommends these appointments be confirmed.,random,0.0,False
cdp-seattle-21723dcf,b3c9f239a5c3,So then this would ban.,random,0.0,False
cdp-seattle-21723dcf,b3c9f239a5c3,Scooping scooping Canada.,random,0.0,False
cdp-seattle-21723dcf,b3c9f239a5c3,This is an important piece of legislation.,random,0.0,False
cdp-seattle-21723dcf,b3c9f239a5c3,"Go ahead, you have one minute.",random,0.0,False
cdp-seattle-21723dcf,b3c9f239a5c3,In the ordinance.,random,0.0,False
cdp-seattle-21723dcf,b3c9f239a5c3,This is a nation neutral amendment.,random,0.0,False
cdp-seattle-21723dcf,b3c9f239a5c3,As it relates to the I C E. S the R in the ICC PR.,random,0.0,False
cdp-seattle-21723dcf,b3c9f239a5c3,"Hi, Peterson.",random,0.0,False
cdp-seattle-21723dcf,856cad24e151,"So if this is going to be discussed again on full council, I think some of the things that I'd love to hear more about are how this sort of conforms with the intent of the legislation as I see it that would be trying to encourage more people to be interacting at these store fronts, to have a more pedestrian feel, to have a lot of activity on our streets.",random,0.0,False
cdp-seattle-21723dcf,856cad24e151,Motion carries.,random,0.0,False
cdp-seattle-21723dcf,856cad24e151,"It is not included in this legislation, so it is exempt.",random,0.0,False
cdp-seattle-21723dcf,856cad24e151,But the challenge in building these areas is two things.,random,0.0,False
cdp-seattle-21723dcf,856cad24e151,"Mr. Ahn, will you please read the abbreviated title into the record.",random,0.0,False
cdp-seattle-21723dcf,856cad24e151,I will call the speaker's name and in the order in which they registered on the council's website.,random,0.0,False
cdp-seattle-21723dcf,856cad24e151,Council Member Lewis.,random,0.0,False
cdp-seattle-21723dcf,856cad24e151,"So that's what proposed amendment 3 would do, and this amendment is informed in part by discussions with the Department of Neighborhoods.",random,0.0,False
cdp-seattle-21723dcf,5a55204b9128,Just a couple questions about these slide four and five.,random,0.0,False
cdp-seattle-21723dcf,5a55204b9128,"You wouldn't bargain implementation, you would just bargain the effects of the bargaining. You",random,0.0,False
cdp-seattle-21723dcf,5a55204b9128,We've reached an agreement for the first time for the community police commission to have a formal role in police union and police union contract negotiations.,random,0.0,False
cdp-seattle-21723dcf,5a55204b9128,Is that?,random,0.0,False
cdp-seattle-21723dcf,5a55204b9128,"And then finally, supervisory responsibility complaints went up significantly.",random,0.0,False
cdp-seattle-21723dcf,5a55204b9128,"Don't have the ability to do that absent an agreement with the SPOC. So,",random,0.0,False
cdp-seattle-21723dcf,5a55204b9128,"Training is obviously not a panacea to everything, but, you know, both from, you know, academy, right? When",random,0.0,False
cdp-seattle-21723dcf,5a55204b9128,"You, Council.",random,0.0,False
cdp-seattle-21723dcf,5a55204b9128,"Think they understand that there's a gap and it's not just SPD, right? This",random,0.0,False
cdp-seattle-21723dcf,5a55204b9128,"We've also invested $1 million to expand neighborhood-based teams of mental health, medical substance abuse, disorder professionals to respond to individuals experiencing chronic or acute behavioral issues, particularly people experiencing unsheltered homelessness.",random,0.0,False
cdp-seattle-21723dcf,37f33152b1ea,"Many homeless folks who are lucky enough to get a referral to stay at a village tell us of loved ones, family members and friends still outside who they want to help get the same opportunity.",random,0.0,False
cdp-seattle-21723dcf,37f33152b1ea,Yeah.,random,0.0,False
cdp-seattle-21723dcf,37f33152b1ea,So I appreciate this discussion.,random,0.0,False
cdp-seattle-21723dcf,37f33152b1ea,During the budget council express support for the city to act as a facilitator for referrals by providing direct access to the tools that the HOPE team can use.,random,0.0,False
cdp-seattle-21723dcf,37f33152b1ea,"The second question would be, you know, what would be the best way to get those RFPs out to the community?",random,0.0,False
cdp-seattle-21723dcf,37f33152b1ea,"So I will hand this now off to Diana Salazar, who is our Homeless Strategies and Investment Director, and she can walk through the progress to date on hotels and shelters and villages.",random,0.0,False
cdp-seattle-21723dcf,37f33152b1ea,"So whatever that's worth, I'm sure you've heard that through our comments already here today.",random,0.0,False
cdp-seattle-21723dcf,37f33152b1ea,"Also, a new COVID tier system was set up for prioritizing vulnerable populations to get into hotels.",random,0.0,False
cdp-seattle-21723dcf,37f33152b1ea,"And that limits us the ability to get our native relatives into shelters, tiny homes, or any sort of housing access, just because they're not in these sites that are targeted under the criteria of the HOPE team, which is whether it is on a park, or it infringes on city infrastructure.",random,0.0,False
cdp-seattle-21723dcf,37f33152b1ea,I thank you so much for hearing me and for hearing everyone out today.,random,0.0,False
cdp-seattle-21723dcf,531b035f4dbd,I was also able to meet with a resident regarding six 65th street Northwest pedestrian crossing around Adams elementary.,random,0.0,False
